name|numInputs|numOutputs|maxLevel|numEdges|reliability|size|area|longest_path|hashCode|const|and|nand|or|nor|not|xor|xnor|buf|const-and|const-nand|const-or|const-nor|const-not|const-xor|const-xnor|const-buf|const-output|and-and|and-nand|and-or|and-nor|and-not|and-xor|and-xnor|and-buf|and-output|nand-and|nand-nand|nand-or|nand-nor|nand-not|nand-xor|nand-xnor|nand-buf|nand-output|or-and|or-nand|or-or|or-nor|or-not|or-xor|or-xnor|or-buf|or-output|nor-and|nor-nand|nor-or|nor-nor|nor-not|nor-xor|nor-xnor|nor-buf|nor-output|not-and|not-nand|not-or|not-nor|not-not|not-xor|not-xnor|not-buf|not-output|xor-and|xor-nand|xor-or|xor-nor|xor-not|xor-xor|xor-xnor|xor-buf|xor-output|xnor-and|xnor-nand|xnor-or|xnor-nor|xnor-not|xnor-xor|xnor-xnor|xnor-buf|xnor-output|buf-and|buf-nand|buf-or|buf-nor|buf-not|buf-xor|buf-xnor|buf-buf|buf-output|input-and|input-nand|input-or|input-nor|input-not|input-xor|input-xnor|input-buf|input-output
rl5453|5|8|5|35|5,5765304|5|6,65|2|faca0e40923bb7658a93b3bcd54d02a642f7bee1a7f4458d536717ffc557e285|0|5|1|1|2|3|3|2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|3|0|0|1|1|0|0|0|0|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|0|0|0|0|1|0|1|1|0|0|0|1|0|0|0|6|2|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|3|0|0|3|1|0|1|0|0
rl5457|5|8|4|29|9,6928006|9|10,374|3|0d2fb494eb3ef3572f03a19bd133f2a7b8ef22ace0b532a1be0a6fac0f0e3c54|0|1|1|1|1|2|2|5|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|3|0|0|0|2|0|0|1|0|3|0|4|0|0|0|0|0|0|0|0|0|2|0|0|2|1|3|0|0|0
rl5458|5|8|2|15|3,458|4|3,458|1|25b99a40f731fb00041c92afa8adfb59c343e1de19dd001c4a5a5f53e61f5a8e|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|2|0|1|0|0|0|0
rl5459|5|8|3|23|3,99|4|3,99|2|4a9a8cbd2c70e4cc1382f4a18975624435212d5d2c9b14dc8aaded5bd9b5558b|0|1|1|1|2|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|1|1|0|0|1|0|0|0|1|1|1|0|1|1|1|0|1|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|2|0|0|0|0
rl5461|5|8|2|16|3,724|3|3,724|1|04c61222af49c00f5a0c5607cb8444a1070a52c2a21643affc1f14dc16e8aaf4|0|1|0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|4|0|0
rl5465|5|8|2|12|1,596|3|1,596|1|7ffa485a126fd9cdbf5eb76dbbef3fff04486dac2f670f254b340f24df97400c|0|0|1|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0|1|0|0
rl5471|5|8|8|75|7,9819152|10|10,374|3|f95599aa6f43ca161177113d1c96f42df68d4b6b9b0c0b10bad50062ce95408c|0|7|4|7|6|5|8|3|0|0|0|0|0|0|0|0|0|0|2|1|4|2|0|2|1|0|0|0|0|0|0|1|0|0|0|3|1|3|1|1|0|2|0|0|3|1|1|3|3|0|1|1|0|0|1|0|1|3|1|1|0|0|0|6|1|5|2|0|2|1|0|0|0|0|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0|0|2|1|0|0|3|3|2|0|0
rl5473|5|8|9|89|5,7462118|8|7,714|2|b7763f80a20959b1f5484a42c2d4c03cdcae0d8adfe1f243e122863df7cf729b|0|9|4|10|8|6|6|4|0|0|0|0|0|0|0|0|0|0|2|2|4|3|1|1|1|0|1|1|0|0|0|0|1|0|0|3|6|2|1|4|1|6|0|0|3|2|0|4|1|0|0|1|0|0|1|0|2|1|0|0|2|0|0|1|2|4|1|0|1|1|0|1|1|0|1|2|0|1|2|0|0|0|0|0|0|0|0|0|0|0|2|2|4|2|4|0|0|0|0
rl5478|5|8|2|14|1,33|2|1,33|1|4301f998a31345cabc59fc2dfb2cd0dced937a39de373f85240f49d4f9a53cba|0|0|2|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|4|0|1|0|0|1|0|0
rl5482|5|8|10|106|8,0312316|9|10,108|3|1feb38c6423d0702cd30eb506be511a765110d1eb38a3fcda5ab0fdcafd510fa|0|13|8|1|11|11|8|8|0|0|0|0|0|0|0|0|0|0|4|3|0|7|1|4|2|0|2|3|2|0|1|2|1|3|0|0|0|0|0|0|0|0|0|0|0|4|1|0|1|1|3|4|0|0|3|4|0|3|2|3|2|0|0|7|3|0|1|0|1|1|0|2|2|1|0|1|2|1|2|0|4|0|0|0|0|0|0|0|0|0|0|1|1|4|3|2|1|0|0
rl5483|5|8|4|38|9,4450482|12|11,172|3|b654aeaf0549d485fa4811b734513c9eb6ad378064564a8e55fa513ac6fdc8bd|0|4|3|2|1|2|5|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|2|0|0|1|0|1|1|0|0|0|0|0|0|3|1|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|5|0|0|0|0|2|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|2|1|4|0|0|0
rl5484|5|8|3|25|4,2565852|5|4,522|2|4233a8019a358a382ac65062f46388001035618d16eaa96e619e241cac09af07|0|1|2|1|1|1|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|1|2|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|1|0|5|0|0
rl5486|5|8|4|29|5,353649|7|5,852|3|29e9da999f310031fb7b7b2344ba2a70148a4c942cdc7d3d89aab0bc9df90bfe|0|1|1|1|2|2|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|2|0|4|0|0|0|0|0|0|0|0|0|2|0|0|2|2|0|5|0|0
rl5487|5|8|2|15|2,128|3|2,128|1|1cf1909b76f5c59e65c7032c44319dbef44230e5a06096c2abe070fd9424073a|0|1|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0|4|0|0|0|0|0
rl5488|5|8|9|69|2,926|3|2,926|1|6499f6a102632af83b8ce041cac45a84321c65168b230119d289bd7295cd2ba2|0|4|5|9|7|10|4|4|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|4|0|0|0|2|0|0|0|0|1|0|0|4|1|2|1|1|0|0|0|1|0|0|2|1|1|0|3|1|2|3|0|1|2|1|0|0|4|4|3|4|1|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|2|4|3|3|0|3|0|0
rl5489|5|8|11|118|4,9349118|8|6,118|3|ba03718001c9664c4a292959bc583ac5be52a97250bc6005974b41c952301823|0|11|6|10|11|6|7|12|0|0|0|0|0|0|0|0|0|0|2|2|1|4|1|1|2|0|3|1|0|3|2|0|0|1|0|0|2|0|0|2|0|2|2|0|2|3|2|0|7|1|5|3|0|3|5|0|2|2|1|0|4|0|0|3|2|3|0|0|2|3|0|0|5|3|3|1|1|1|4|0|0|0|0|0|0|0|0|0|0|0|0|1|7|4|2|0|2|0|0
rl5490|5|8|4|30|4,9846272|5|5,852|2|bbba1989c5b296ce0823aaa39729930dce8d3b660a043fcc1fd5478814b0e151|0|4|2|0|2|3|2|2|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|1|0|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|1|1|0|0|1|1|2|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|2|2|1|0|0|0
rl5493|5|8|5|55|9,6501608|12|11,438|3|5ba19502275e25998246fd69d65223495ff91604273361cca453768558a81480|0|2|3|7|4|2|3|6|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|0|0|0|1|0|2|1|4|3|3|1|2|2|0|0|0|1|0|0|0|0|2|0|3|0|0|1|0|0|0|1|0|0|0|0|2|1|0|0|1|0|0|0|0|4|2|0|2|2|0|2|0|0|0|0|0|0|0|0|0|1|0|1|0|1|2|2|0|0
rl5495|5|8|2|15|4,256|4|4,256|1|a1fa419699d22d47eb757ab7babfdd5cc32568dafb9f446d2b48cc6ac7c54414|0|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|2|0|2|1|0|0|2|0|0
rl5498|5|8|2|16|3,458|3|3,458|1|9bb858a124772be0a640c31f1a362b46ab51700e9bafbb271a983e0e6b3fb61c|0|1|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|4|0|0|0
rl5501|5|8|4|39|4,8545|5|5,054|2|6bf7177b382cf2ba54f795875569af15a5dd16f9f6dd9f4aef425074f2a6a062|0|5|1|2|3|4|3|1|0|0|0|0|0|0|0|0|0|0|3|0|1|0|1|1|0|0|5|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1|1|0|0|0|1|2|1|0|2|1|0|2|1|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|3|2|0|0|0|0
rl5504|5|8|8|77|10,226902|14|13,832|3|d987d7736144f01af4a81e8eb908a13da0296775e61da3e636074fb0d5337767|0|3|4|8|7|7|8|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|3|0|0|1|0|1|1|0|1|0|0|0|2|1|4|4|2|0|1|0|0|0|1|1|2|1|1|0|0|0|2|2|1|2|0|3|1|0|3|0|0|4|2|1|1|3|0|1|0|0|2|1|0|2|0|0|4|0|0|0|0|0|0|0|0|0|0|2|2|2|2|5|0|0|0
rl5507|5|8|2|13|2,66|3|2,66|1|cb0e7770fbc70684f31b025a3e472ca3ca6d5f9ce27ad1f7d20b113e30e49f5e|0|0|0|0|0|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|2|0|0
rl5508|5|8|7|60|2,5951758|3|3,192|2|490cd7dfaee4e0984d46782457b5ff483e1ea7946b78646bd09e53d1c10fd6fb|0|3|6|5|7|3|5|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|3|0|1|2|0|0|1|0|2|0|0|1|0|0|2|2|2|2|3|1|0|0|0|6|0|0|1|1|0|0|0|0|0|2|2|1|2|0|1|0|0|0|0|2|3|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|1|2|2|2|0|0
rl5515|5|8|2|13|3,192|2|3,192|1|031c2969fabef4b32df4d32afd8593ce10380a17ff95eb94f1a7c962908e45a1|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0
rl5519|5|8|3|28|8,2552568|9|8,778|3|9f840b807c06d6356755a7711bc67a80d0173577332bf94f405ef4f1c9b27bb4|0|3|0|3|2|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|1|0|1|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|2|0|2|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|1|0|4|0|0|0
rl5521|5|8|4|33|2,7868288|4|4,256|2|4ac2a8bf3a3b82b146a8230b0991b96135e88779f513cdb6bf0305ad9294cca5|0|2|2|1|1|2|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|1|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|1|0|0|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0|3|0|0|0|0|0|0|0|0|0|0|4|0|0|1|0|4|0|0
rl5525|5|8|3|25|6,082622|6|6,384|2|194ac4d87e77745abdda9a7764c825d27929217c352240448ec2a5dc5d443ec7|0|1|2|2|2|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|3|2|2|0|1|0|0|0|0|0|0|2|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|2|0|0|2|0|0
rl5527|5|8|13|122|3,4872866|5|4,256|3|9a622dd572b00ee8b2503cd6dd942475afd60e6948a5d78f6fe9d9f043a5b2e5|0|8|10|5|6|7|16|15|0|0|0|0|0|0|0|0|0|0|4|3|1|1|0|6|2|0|0|3|2|1|2|0|3|3|0|0|2|1|2|0|0|1|2|0|0|1|0|0|0|1|1|6|0|4|0|0|0|0|1|2|2|0|0|3|3|2|2|2|5|7|0|0|2|4|2|3|0|8|3|0|4|0|0|0|0|0|0|0|0|0|0|5|0|1|3|4|2|0|0
rl5529|5|8|7|71|10,671654|13|12,768|3|084972dfa55639c24c9882a8c68c488de9b85ff3c333cbb7caf19395683e34e1|0|3|7|5|3|8|4|8|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|1|0|0|0|2|1|3|0|1|2|0|0|1|1|2|0|1|1|1|1|0|0|1|1|0|0|1|0|2|0|0|0|1|0|1|2|2|5|0|0|0|0|1|0|0|0|3|0|0|0|1|1|1|1|1|2|0|7|0|0|0|0|0|0|0|0|0|2|4|4|1|2|0|2|0|0
rl553|4|4|7|85|2,784488|4|3,724|2|e390abeece6559f15e28862360187cdb7424d4c321a7a703bdeeaaf8ed5c0556|0|8|4|10|5|5|8|6|0|0|0|0|0|0|0|0|0|0|5|3|3|1|1|3|5|0|0|1|1|1|1|0|1|1|0|0|4|0|4|2|0|3|2|0|2|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|1|0|0|2|1|4|0|1|0|1|0|2|0|2|2|2|0|2|1|0|0|0|0|0|0|0|0|0|0|0|1|0|4|4|2|5|0|0|0
rl5533|5|8|11|101|8,377005|12|10,64|4|f75d6bcbc587301f7686c7900ab86805f008354909cb523c1dbb2260e88e26ee|0|2|8|15|4|7|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|1|2|0|0|1|3|0|0|0|5|5|2|1|5|5|0|2|0|0|0|1|0|2|2|0|0|1|2|3|1|1|3|1|0|0|1|2|5|0|0|0|2|0|3|0|4|7|1|1|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|6|2|4|2|3|0|0
rl5534|5|8|4|30|3,373944|5|4,256|3|b375da4159c63bb075cf7708b3d8f92330c90a17feed96e25e6afa9444904d63|0|2|1|3|2|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|3|2|0|1|0|0|0|1|0|0|0|0|2|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|2|2|4|1|2|0|0|0
rl5535|5|8|4|33|5,5851488|8|7,448|3|b54a54f5052162e58d9c0e7722d69a3555e732804dff8fadd7aaf2a08682825c|0|4|2|0|1|2|3|2|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|3|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|0|0|0|2|1|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|4|0|0|0|2|4|0|0|0
rl5537|5|8|10|136|7,178808|9|8,512|2|396d5c3e61c88d9d673f881a9b1a1d10f004c3d713b19296cddff68f03a53fdb|0|15|13|14|6|9|6|8|0|0|0|0|0|0|0|0|0|0|4|4|3|0|2|4|2|0|0|5|5|7|1|2|1|1|0|1|8|6|3|3|1|3|4|0|2|2|2|2|1|1|0|2|0|4|3|3|3|3|1|0|5|0|0|1|1|1|0|0|2|0|0|1|3|3|3|2|0|1|1|0|0|0|0|0|0|0|0|0|0|0|3|2|4|2|2|0|0|0|0
rl5538|5|8|4|40|7,1888628|9|8,778|3|63905b411824527f93dde4a76b5c18ccda183d9ee16d43109acd5e2495ea7a9c|0|1|3|3|3|2|1|5|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|1|2|0|0|2|0|0|0|1|0|0|0|0|0|0|2|0|0|0|1|0|0|0|0|2|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|4|1|0|2|1|0|1|4|0|0|0|0|0|0|0|0|0|0|0|0|3|2|0|2|0|4|0|0
rl554|4|4|7|60|5,3569208|7|6,65|3|f86bc8bb711cc1b0ad54bf12b3c143a760b8eaaa245510c7534dc38de6e6ddf2|0|3|9|2|7|5|5|3|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|0|1|1|1|1|2|1|1|0|0|1|2|1|0|0|1|0|0|0|2|2|0|1|0|0|1|0|1|1|2|1|3|0|2|1|0|0|0|1|0|2|0|1|1|0|3|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|2|2|2|2|0|0
rl5540|5|8|2|14|2,66|4|2,66|1|6c365dd67d749140a5d74ef76540b87da620bd4ddc83c15bcfba8a596d532bad|0|0|2|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|2|0|0|0|0
rl5544|5|8|13|134|1,862|2|1,862|1|a02ae8b8f5535c992c42483d469754201dcd00a353d38da32ef1d824dc43a41d|0|11|12|7|11|9|15|8|0|0|0|0|0|0|0|0|0|0|5|3|0|2|1|3|1|0|2|0|2|1|3|1|4|5|0|6|2|1|1|2|2|2|1|0|0|2|4|3|5|2|4|1|0|0|4|5|0|3|0|4|1|0|0|2|3|1|3|2|2|2|0|0|3|2|0|2|0|4|0|0|0|0|0|0|0|0|0|0|0|0|2|1|6|2|1|6|2|0|0
rl5546|5|9|12|132|4,1917078|6|6,118|3|e5a91434e1b40a6fa3aa1e744cf778b7834ed3e23dd6ad7744e5e48efa439ae5|0|7|11|7|13|12|13|8|0|0|0|0|0|0|0|0|0|0|1|1|2|3|0|2|1|0|0|3|3|2|4|1|6|3|0|0|0|0|0|2|1|2|2|0|0|0|6|0|1|0|6|2|0|3|3|4|2|4|3|4|3|0|0|0|2|4|5|2|1|3|0|6|3|2|2|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|4|2|2|2|5|4|1|0|0
rl5548|5|9|11|131|10,6108996|17|16,226|3|848379ffc6aec4679e4ce061a794f75a433216c4d3ba27703686bd6602f00947|0|11|7|17|9|10|12|6|0|0|0|0|0|0|0|0|0|0|1|1|4|5|2|4|1|0|0|0|2|5|2|1|3|2|0|0|6|3|4|4|1|5|2|0|5|1|1|2|1|1|1|2|0|4|4|1|4|1|1|2|1|0|0|2|0|5|4|2|6|1|0|0|1|0|3|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|5|3|3|0|1|2|2|0|0
rl555|4|4|2|12|2,394|3|2,394|1|4562412bb5df649587b58540e55ab120c0e1177599632ff69d1596a3de9a0321|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|1|1|2|0|0
rl5550|5|9|4|30|3,7286816|5|4,256|2|d7f2b63a8a1f3261232dc131d473387278281e53c1ac837e94e5b61fd6cbf7e0|0|1|2|2|4|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|3|0|1|0|1|0|0|0|0|2|0|1|1|1|0|0|1|0|0|0|0|0|1|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|1|2|2|0|2|0|0
rl5551|5|9|11|88|3,2869354|5|4,788|2|53d50778cdb4c3ef8a523d5e536b5d914e68587c26b88de66221f1c81f35f43a|0|7|10|6|8|7|5|6|0|0|0|0|0|0|0|0|0|0|3|3|3|2|0|1|4|0|3|3|1|0|1|2|1|1|0|0|2|2|1|1|1|2|0|0|0|1|0|2|2|1|0|2|0|4|2|1|1|0|0|1|1|0|0|0|0|0|0|0|0|1|0|2|2|4|2|1|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|6|2|7|2|0|0|0|0
rl5552|5|9|10|103|10,4538266|18|17,822|4|761a2d5070be1d2252611c948d28861348ec8a8ca850452b6291e9fd2bb3e847|0|7|11|9|6|6|6|10|0|0|0|0|0|0|0|0|0|0|1|2|2|2|0|2|2|0|1|3|5|4|1|1|3|3|0|1|2|2|0|1|2|3|4|0|1|0|2|1|1|0|1|1|0|2|0|3|3|2|0|0|1|0|0|0|1|2|0|0|1|1|0|4|5|1|2|2|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|4|2|2|2|0|5|0|0
rl5555|5|9|3|18|2,56424|4|3,724|2|6240720ab42c335d057dfa36e7616880df8e8b8c878569d8f6172512ee3c117e|0|1|1|2|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|1|0|1|0|0|0|0
rl5558|5|9|2|13|2,128|3|2,128|1|67e1b655005fa91072e68e95e118053453345d91037d637635871d7059cd05eb|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0|1|0|0
rl5559|5|9|2|15|2,394|3|2,394|1|46d270af1489c82a729544c7878ddb710f67d2646cec96605881d9e4c3e3dfe0|0|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|1|0|2|2|0|0|1|0|0
rl5561|5|9|11|96|4,7856858|7|6,384|2|3c9e1e25923a4843472086a5f776e66c016184a6118cfaea52f6a43839fb9104|0|10|7|5|5|8|8|10|0|0|0|0|0|0|0|0|0|0|0|2|2|2|1|1|2|0|4|1|1|2|1|0|3|4|0|0|3|1|0|1|1|2|0|0|0|2|0|2|1|0|3|2|0|0|1|1|0|0|1|1|4|0|2|2|0|1|2|0|3|2|0|3|3|1|1|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|6|6|0|0|3|0|3|0|0
rl5562|5|9|8|92|10,9918648|13|12,768|3|84d301808efd601c7017e54dcd2d305b5818d535808a76337a9280b60f66c8e0|0|9|5|10|6|6|6|5|0|0|0|0|0|0|0|0|0|0|1|1|2|1|1|2|1|0|2|1|2|2|1|0|1|2|0|0|4|0|5|1|0|2|1|0|1|1|2|2|2|3|2|1|0|0|3|1|0|2|0|0|4|0|3|2|0|3|3|0|1|0|0|2|4|2|2|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|3|2|1|4|0|0|0
